player_id,game_id,game_title,game_type,cognitive_skills,max_score,raw_best_score,raw_average_score,play_count
83135a45-0ab1-4951-9342-c602aad72c63,5,Match The Notes,minigame,Memory;Perception,200,92,92,1
83135a45-0ab1-4951-9342-c602aad72c63,7,Find Me If You Can,minigame,Perception,275,142,142,1
83135a45-0ab1-4951-9342-c602aad72c63,8,Word Reveal,minigame,Attention;Memory,170,102,102,1
83135a45-0ab1-4951-9342-c602aad72c63,10,Sequence Grid,minigame,Memory,100,46,46,1
83135a45-0ab1-4951-9342-c602aad72c63,11,Perception Match,minigame,Perception;Memory,250,174,119,2
83135a45-0ab1-4951-9342-c602aad72c63,13,Wordle,minigame,Learning;Reasoning,170,104,104,1
83135a45-0ab1-4951-9342-c602aad72c63,14,Word Bubble,minigame,Learning,200,103,103,1
83135a45-0ab1-4951-9342-c602aad72c63,17,Number Memory,minigame,Memory,125,78,78,1
83135a45-0ab1-4951-9342-c602aad72c63,18,Stop The Clock,minigame,Reflex,800,554,554,1
83135a45-0ab1-4951-9342-c602aad72c63,19,Odd One Out,minigame,Reasoning,175,79,79,1
83135a45-0ab1-4951-9342-c602aad72c63,30,Level 1,level,Reflex;Attention,95,67,53,6
84d609a1-25fe-4bd7-9e7c-99fcbf878260,0,Cipher Rush,minigame,Attention;Reflex,250,154,134,6
84d609a1-25fe-4bd7-9e7c-99fcbf878260,4,Train of Thoughts,minigame,Reflex;Reasoning,200,113,98,2
84d609a1-25fe-4bd7-9e7c-99fcbf878260,6,Wordify,minigame,Learning,70,37,33,2
84d609a1-25fe-4bd7-9e7c-99fcbf878260,9,Precision Product,minigame,Reflex;Learning,225,108,108,1
84d609a1-25fe-4bd7-9e7c-99fcbf878260,10,Sequence Grid,minigame,Memory,100,59,53,4
84d609a1-25fe-4bd7-9e7c-99fcbf878260,12,"Faster, Please",minigame,Reflex,200,95,95,1
84d609a1-25fe-4bd7-9e7c-99fcbf878260,16,Verbal Memory,minigame,Memory,250,158,142,5
84d609a1-25fe-4bd7-9e7c-99fcbf878260,17,Number Memory,minigame,Memory,125,61,61,1
84d609a1-25fe-4bd7-9e7c-99fcbf878260,19,Odd One Out,minigame,Reasoning,175,93,87,2
84d609a1-25fe-4bd7-9e7c-99fcbf878260,31,Level 2,level,Memory;Attention,100,48,48,1
84d609a1-25fe-4bd7-9e7c-99fcbf878260,33,Level 4,level,Reasoning;Reflex,120,55,55,1
84d609a1-25fe-4bd7-9e7c-99fcbf878260,34,Level 5,level,Reasoning,190,93,93,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,0,Cipher Rush,minigame,Attention;Reflex,250,168,168,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,1,Match-a-Mole,minigame,Reflex;Attention,300,138,138,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,3,Feed The Fishes,minigame,Memory;Attention,90,49,49,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,4,Train of Thoughts,minigame,Reflex;Reasoning,200,106,106,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,5,Match The Notes,minigame,Memory;Perception,200,142,142,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,6,Wordify,minigame,Learning,70,55,40,3
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,7,Find Me If You Can,minigame,Perception,275,193,128,3
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,8,Word Reveal,minigame,Attention;Memory,170,78,78,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,9,Precision Product,minigame,Reflex;Learning,225,118,118,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,11,Perception Match,minigame,Perception;Memory,250,159,134,13
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,12,"Faster, Please",minigame,Reflex,200,104,104,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,13,Wordle,minigame,Learning;Reasoning,170,115,115,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,14,Word Bubble,minigame,Learning,200,133,109,2
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,15,Sequence Match,minigame,Memory,80,61,44,2
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,16,Verbal Memory,minigame,Memory,250,192,113,3
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,17,Number Memory,minigame,Memory,125,87,87,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,18,Stop The Clock,minigame,Reflex,800,455,455,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,19,Odd One Out,minigame,Reasoning,175,88,88,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,30,Level 1,level,Reflex;Attention,95,75,75,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,31,Level 2,level,Memory;Attention,100,57,57,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,32,Level 3,level,Memory;Perception,85,55,40,6
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,33,Level 4,level,Reasoning;Reflex,120,90,90,1
8bd9d256-3ef1-4985-8c28-deb7a3a88f77,34,Level 5,level,Reasoning,190,146,105,2
9208b64b-3197-42c2-ae8d-f6528747ccd5,2,"Good Guy, Bad Guy",minigame,Memory,200,135,135,1
9208b64b-3197-42c2-ae8d-f6528747ccd5,3,Feed The Fishes,minigame,Memory;Attention,90,60,41,3
9208b64b-3197-42c2-ae8d-f6528747ccd5,4,Train of Thoughts,minigame,Reflex;Reasoning,200,150,97,2
9208b64b-3197-42c2-ae8d-f6528747ccd5,7,Find Me If You Can,minigame,Perception,275,189,189,1
9208b64b-3197-42c2-ae8d-f6528747ccd5,8,Word Reveal,minigame,Attention;Memory,170,108,100,6
9208b64b-3197-42c2-ae8d-f6528747ccd5,9,Precision Product,minigame,Reflex;Learning,225,190,176,2
9208b64b-3197-42c2-ae8d-f6528747ccd5,10,Sequence Grid,minigame,Memory,100,71,48,2
9208b64b-3197-42c2-ae8d-f6528747ccd5,13,Wordle,minigame,Learning;Reasoning,170,128,128,1
9208b64b-3197-42c2-ae8d-f6528747ccd5,14,Word Bubble,minigame,Learning,200,164,160,3
9208b64b-3197-42c2-ae8d-f6528747ccd5,15,Sequence Match,minigame,Memory,80,57,44,2
9208b64b-3197-42c2-ae8d-f6528747ccd5,16,Verbal Memory,minigame,Memory,250,132,132,1
9208b64b-3197-42c2-ae8d-f6528747ccd5,17,Number Memory,minigame,Memory,125,82,82,1
9208b64b-3197-42c2-ae8d-f6528747ccd5,18,Stop The Clock,minigame,Reflex,800,587,587,1
9208b64b-3197-42c2-ae8d-f6528747ccd5,19,Odd One Out,minigame,Reasoning,175,135,135,1
9208b64b-3197-42c2-ae8d-f6528747ccd5,30,Level 1,level,Reflex;Attention,95,70,70,1
92cd5243-d6ad-464c-9a4f-b3998fa12823,0,Cipher Rush,minigame,Attention;Reflex,250,160,160,1
92cd5243-d6ad-464c-9a4f-b3998fa12823,1,Match-a-Mole,minigame,Reflex;Attention,300,137,137,1
92cd5243-d6ad-464c-9a4f-b3998fa12823,2,"Good Guy, Bad Guy",minigame,Memory,200,127,98,4
92cd5243-d6ad-464c-9a4f-b3998fa12823,3,Feed The Fishes,minigame,Memory;Attention,90,63,50,2
92cd5243-d6ad-464c-9a4f-b3998fa12823,6,Wordify,minigame,Learning,70,60,55,4
92cd5243-d6ad-464c-9a4f-b3998fa12823,9,Precision Product,minigame,Reflex;Learning,225,149,104,3
92cd5243-d6ad-464c-9a4f-b3998fa12823,10,Sequence Grid,minigame,Memory,100,46,46,1
92cd5243-d6ad-464c-9a4f-b3998fa12823,14,Word Bubble,minigame,Learning,200,163,157,3
92cd5243-d6ad-464c-9a4f-b3998fa12823,15,Sequence Match,minigame,Memory,80,48,48,1
92cd5243-d6ad-464c-9a4f-b3998fa12823,16,Verbal Memory,minigame,Memory,250,114,114,1
92cd5243-d6ad-464c-9a4f-b3998fa12823,17,Number Memory,minigame,Memory,125,64,64,1
92cd5243-d6ad-464c-9a4f-b3998fa12823,19,Odd One Out,minigame,Reasoning,175,153,143,3
92cd5243-d6ad-464c-9a4f-b3998fa12823,30,Level 1,level,Reflex;Attention,95,60,50,2
92ec5e80-9c5e-4c54-8741-2155600d414b,0,Cipher Rush,minigame,Attention;Reflex,250,124,124,1
92ec5e80-9c5e-4c54-8741-2155600d414b,1,Match-a-Mole,minigame,Reflex;Attention,300,150,121,7
92ec5e80-9c5e-4c54-8741-2155600d414b,2,"Good Guy, Bad Guy",minigame,Memory,200,87,87,1
92ec5e80-9c5e-4c54-8741-2155600d414b,3,Feed The Fishes,minigame,Memory;Attention,90,46,46,1
92ec5e80-9c5e-4c54-8741-2155600d414b,4,Train of Thoughts,minigame,Reflex;Reasoning,200,100,100,1
92ec5e80-9c5e-4c54-8741-2155600d414b,5,Match The Notes,minigame,Memory;Perception,200,107,107,1
92ec5e80-9c5e-4c54-8741-2155600d414b,6,Wordify,minigame,Learning,70,36,28,4
92ec5e80-9c5e-4c54-8741-2155600d414b,7,Find Me If You Can,minigame,Perception,275,136,111,2
92ec5e80-9c5e-4c54-8741-2155600d414b,9,Precision Product,minigame,Reflex;Learning,225,107,107,1
92ec5e80-9c5e-4c54-8741-2155600d414b,10,Sequence Grid,minigame,Memory,100,40,40,1
92ec5e80-9c5e-4c54-8741-2155600d414b,11,Perception Match,minigame,Perception;Memory,250,131,103,5
92ec5e80-9c5e-4c54-8741-2155600d414b,12,"Faster, Please",minigame,Reflex,200,99,88,3
92ec5e80-9c5e-4c54-8741-2155600d414b,13,Wordle,minigame,Learning;Reasoning,170,91,75,3
92ec5e80-9c5e-4c54-8741-2155600d414b,14,Word Bubble,minigame,Learning,200,80,80,1
92ec5e80-9c5e-4c54-8741-2155600d414b,15,Sequence Match,minigame,Memory,80,42,42,1
92ec5e80-9c5e-4c54-8741-2155600d414b,16,Verbal Memory,minigame,Memory,250,126,126,1
92ec5e80-9c5e-4c54-8741-2155600d414b,17,Number Memory,minigame,Memory,125,61,53,2
92ec5e80-9c5e-4c54-8741-2155600d414b,19,Odd One Out,minigame,Reasoning,175,95,95,1
92ec5e80-9c5e-4c54-8741-2155600d414b,30,Level 1,level,Reflex;Attention,95,46,40,2
92ec5e80-9c5e-4c54-8741-2155600d414b,31,Level 2,level,Memory;Attention,100,41,41,1
92ec5e80-9c5e-4c54-8741-2155600d414b,32,Level 3,level,Memory;Perception,85,44,39,2
92ec5e80-9c5e-4c54-8741-2155600d414b,33,Level 4,level,Reasoning;Reflex,120,63,63,1
92ec5e80-9c5e-4c54-8741-2155600d414b,34,Level 5,level,Reasoning,190,98,86,2
9751f248-ddc4-463f-bc1b-bec70fac7665,0,Cipher Rush,minigame,Attention;Reflex,250,132,123,5
9751f248-ddc4-463f-bc1b-bec70fac7665,5,Match The Notes,minigame,Memory;Perception,200,98,98,1
9751f248-ddc4-463f-bc1b-bec70fac7665,7,Find Me If You Can,minigame,Perception,275,133,133,1
9751f248-ddc4-463f-bc1b-bec70fac7665,9,Precision Product,minigame,Reflex;Learning,225,126,126,1
9751f248-ddc4-463f-bc1b-bec70fac7665,11,Perception Match,minigame,Perception;Memory,250,148,124,2
9751f248-ddc4-463f-bc1b-bec70fac7665,14,Word Bubble,minigame,Learning,200,93,93,1
9751f248-ddc4-463f-bc1b-bec70fac7665,16,Verbal Memory,minigame,Memory,250,132,120,2
9751f248-ddc4-463f-bc1b-bec70fac7665,17,Number Memory,minigame,Memory,125,60,60,1
9751f248-ddc4-463f-bc1b-bec70fac7665,32,Level 3,level,Memory;Perception,85,45,45,1
9759c076-e161-4729-be6c-6bd12de352d7,0,Cipher Rush,minigame,Attention;Reflex,250,161,161,1
9759c076-e161-4729-be6c-6bd12de352d7,2,"Good Guy, Bad Guy",minigame,Memory,200,111,111,1
9759c076-e161-4729-be6c-6bd12de352d7,3,Feed The Fishes,minigame,Memory;Attention,90,53,53,1
9759c076-e161-4729-be6c-6bd12de352d7,8,Word Reveal,minigame,Attention;Memory,170,99,99,1
9759c076-e161-4729-be6c-6bd12de352d7,10,Sequence Grid,minigame,Memory,100,66,66,1
9759c076-e161-4729-be6c-6bd12de352d7,11,Perception Match,minigame,Perception;Memory,250,163,163,1
9759c076-e161-4729-be6c-6bd12de352d7,12,"Faster, Please",minigame,Reflex,200,137,137,1
9759c076-e161-4729-be6c-6bd12de352d7,13,Wordle,minigame,Learning;Reasoning,170,96,96,1
9759c076-e161-4729-be6c-6bd12de352d7,16,Verbal Memory,minigame,Memory,250,153,153,1
9759c076-e161-4729-be6c-6bd12de352d7,18,Stop The Clock,minigame,Reflex,800,444,444,1
9759c076-e161-4729-be6c-6bd12de352d7,19,Odd One Out,minigame,Reasoning,175,123,99,2
9759c076-e161-4729-be6c-6bd12de352d7,32,Level 3,level,Memory;Perception,85,47,47,1
9759c076-e161-4729-be6c-6bd12de352d7,33,Level 4,level,Reasoning;Reflex,120,70,70,1
9759c076-e161-4729-be6c-6bd12de352d7,34,Level 5,level,Reasoning,190,123,123,1
b2438e5a-3695-481a-b632-6eb4d36951c6,0,Cipher Rush,minigame,Attention;Reflex,250,145,138,2
b2438e5a-3695-481a-b632-6eb4d36951c6,1,Match-a-Mole,minigame,Reflex;Attention,300,162,162,1
b2438e5a-3695-481a-b632-6eb4d36951c6,2,"Good Guy, Bad Guy",minigame,Memory,200,107,107,1
b2438e5a-3695-481a-b632-6eb4d36951c6,3,Feed The Fishes,minigame,Memory;Attention,90,56,50,2
b2438e5a-3695-481a-b632-6eb4d36951c6,4,Train of Thoughts,minigame,Reflex;Reasoning,200,127,127,1
b2438e5a-3695-481a-b632-6eb4d36951c6,5,Match The Notes,minigame,Memory;Perception,200,122,101,2
b2438e5a-3695-481a-b632-6eb4d36951c6,6,Wordify,minigame,Learning,70,35,35,1
b2438e5a-3695-481a-b632-6eb4d36951c6,7,Find Me If You Can,minigame,Perception,275,147,147,1
b2438e5a-3695-481a-b632-6eb4d36951c6,8,Word Reveal,minigame,Attention;Memory,170,98,98,1
b2438e5a-3695-481a-b632-6eb4d36951c6,11,Perception Match,minigame,Perception;Memory,250,126,126,1
b2438e5a-3695-481a-b632-6eb4d36951c6,12,"Faster, Please",minigame,Reflex,200,125,103,5
b2438e5a-3695-481a-b632-6eb4d36951c6,13,Wordle,minigame,Learning;Reasoning,170,101,92,7
b2438e5a-3695-481a-b632-6eb4d36951c6,15,Sequence Match,minigame,Memory,80,47,47,1
b2438e5a-3695-481a-b632-6eb4d36951c6,16,Verbal Memory,minigame,Memory,250,155,155,1
b2438e5a-3695-481a-b632-6eb4d36951c6,17,Number Memory,minigame,Memory,125,63,63,1
b2438e5a-3695-481a-b632-6eb4d36951c6,18,Stop The Clock,minigame,Reflex,800,497,497,1
b2438e5a-3695-481a-b632-6eb4d36951c6,19,Odd One Out,minigame,Reasoning,175,106,97,6
b2438e5a-3695-481a-b632-6eb4d36951c6,31,Level 2,level,Memory;Attention,100,52,52,1
b2438e5a-3695-481a-b632-6eb4d36951c6,33,Level 4,level,Reasoning;Reflex,120,77,77,1
b2438e5a-3695-481a-b632-6eb4d36951c6,34,Level 5,level,Reasoning,190,105,105,1
b39e2975-afda-44c3-a522-dd04297fb7f4,0,Cipher Rush,minigame,Attention;Reflex,250,88,78,2
b39e2975-afda-44c3-a522-dd04297fb7f4,1,Match-a-Mole,minigame,Reflex;Attention,300,87,87,1
b39e2975-afda-44c3-a522-dd04297fb7f4,2,"Good Guy, Bad Guy",minigame,Memory,200,89,54,2
b39e2975-afda-44c3-a522-dd04297fb7f4,3,Feed The Fishes,minigame,Memory;Attention,90,32,32,1
b39e2975-afda-44c3-a522-dd04297fb7f4,6,Wordify,minigame,Learning,70,27,27,1
b39e2975-afda-44c3-a522-dd04297fb7f4,7,Find Me If You Can,minigame,Perception,275,118,72,5
b39e2975-afda-44c3-a522-dd04297fb7f4,9,Precision Product,minigame,Reflex;Learning,225,57,57,1
b39e2975-afda-44c3-a522-dd04297fb7f4,10,Sequence Grid,minigame,Memory,100,28,28,1
b39e2975-afda-44c3-a522-dd04297fb7f4,11,Perception Match,minigame,Perception;Memory,250,81,81,1
b39e2975-afda-44c3-a522-dd04297fb7f4,12,"Faster, Please",minigame,Reflex,200,51,51,1
b39e2975-afda-44c3-a522-dd04297fb7f4,14,Word Bubble,minigame,Learning,200,92,55,12
b39e2975-afda-44c3-a522-dd04297fb7f4,15,Sequence Match,minigame,Memory,80,33,26,6
b39e2975-afda-44c3-a522-dd04297fb7f4,16,Verbal Memory,minigame,Memory,250,85,85,1
b39e2975-afda-44c3-a522-dd04297fb7f4,18,Stop The Clock,minigame,Reflex,800,305,284,3
b39e2975-afda-44c3-a522-dd04297fb7f4,19,Odd One Out,minigame,Reasoning,175,65,65,1
b39e2975-afda-44c3-a522-dd04297fb7f4,31,Level 2,level,Memory;Attention,100,35,35,1
b39e2975-afda-44c3-a522-dd04297fb7f4,32,Level 3,level,Memory;Perception,85,26,26,1
b39e2975-afda-44c3-a522-dd04297fb7f4,33,Level 4,level,Reasoning;Reflex,120,57,32,2
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,0,Cipher Rush,minigame,Attention;Reflex,250,144,144,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,1,Match-a-Mole,minigame,Reflex;Attention,300,137,137,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,2,"Good Guy, Bad Guy",minigame,Memory,200,114,96,2
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,3,Feed The Fishes,minigame,Memory;Attention,90,54,54,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,4,Train of Thoughts,minigame,Reflex;Reasoning,200,128,104,2
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,5,Match The Notes,minigame,Memory;Perception,200,93,93,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,6,Wordify,minigame,Learning,70,37,37,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,7,Find Me If You Can,minigame,Perception,275,125,125,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,9,Precision Product,minigame,Reflex;Learning,225,111,111,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,11,Perception Match,minigame,Perception;Memory,250,138,138,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,12,"Faster, Please",minigame,Reflex,200,114,91,3
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,13,Wordle,minigame,Learning;Reasoning,170,99,99,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,14,Word Bubble,minigame,Learning,200,112,112,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,15,Sequence Match,minigame,Memory,80,40,40,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,16,Verbal Memory,minigame,Memory,250,142,142,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,17,Number Memory,minigame,Memory,125,69,66,4
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,30,Level 1,level,Reflex;Attention,95,58,58,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,32,Level 3,level,Memory;Perception,85,50,50,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,33,Level 4,level,Reasoning;Reflex,120,62,62,1
bd46da7d-cd0f-46ad-9cde-ea710c04a03e,34,Level 5,level,Reasoning,190,91,91,1
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,0,Cipher Rush,minigame,Attention;Reflex,250,99,99,1
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,4,Train of Thoughts,minigame,Reflex;Reasoning,200,78,60,6
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,9,Precision Product,minigame,Reflex;Learning,225,97,71,2
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,10,Sequence Grid,minigame,Memory,100,40,40,1
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,11,Perception Match,minigame,Perception;Memory,250,108,108,1
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,12,"Faster, Please",minigame,Reflex,200,81,61,5
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,13,Wordle,minigame,Learning;Reasoning,170,66,51,2
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,14,Word Bubble,minigame,Learning,200,75,75,1
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,15,Sequence Match,minigame,Memory,80,31,24,6
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,18,Stop The Clock,minigame,Reflex,800,318,318,1
c3f06e5c-6d66-481d-992a-6c0e6e0fb675,32,Level 3,level,Memory;Perception,85,32,32,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,0,Cipher Rush,minigame,Attention;Reflex,250,198,198,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,1,Match-a-Mole,minigame,Reflex;Attention,300,237,181,2
c3fd7050-c00a-40a6-9f8d-e0604919e838,2,"Good Guy, Bad Guy",minigame,Memory,200,172,127,5
c3fd7050-c00a-40a6-9f8d-e0604919e838,3,Feed The Fishes,minigame,Memory;Attention,90,72,72,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,4,Train of Thoughts,minigame,Reflex;Reasoning,200,174,174,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,5,Match The Notes,minigame,Memory;Perception,200,125,125,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,6,Wordify,minigame,Learning,70,51,51,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,7,Find Me If You Can,minigame,Perception,275,215,166,10
c3fd7050-c00a-40a6-9f8d-e0604919e838,8,Word Reveal,minigame,Attention;Memory,170,128,128,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,9,Precision Product,minigame,Reflex;Learning,225,137,137,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,10,Sequence Grid,minigame,Memory,100,85,63,2
c3fd7050-c00a-40a6-9f8d-e0604919e838,12,"Faster, Please",minigame,Reflex,200,153,153,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,13,Wordle,minigame,Learning;Reasoning,170,113,113,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,14,Word Bubble,minigame,Learning,200,155,155,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,15,Sequence Match,minigame,Memory,80,60,58,2
c3fd7050-c00a-40a6-9f8d-e0604919e838,16,Verbal Memory,minigame,Memory,250,210,210,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,17,Number Memory,minigame,Memory,125,101,101,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,18,Stop The Clock,minigame,Reflex,800,619,521,3
c3fd7050-c00a-40a6-9f8d-e0604919e838,19,Odd One Out,minigame,Reasoning,175,155,155,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,30,Level 1,level,Reflex;Attention,95,67,67,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,31,Level 2,level,Memory;Attention,100,76,61,3
c3fd7050-c00a-40a6-9f8d-e0604919e838,33,Level 4,level,Reasoning;Reflex,120,103,103,1
c3fd7050-c00a-40a6-9f8d-e0604919e838,34,Level 5,level,Reasoning,190,148,148,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,0,Cipher Rush,minigame,Attention;Reflex,250,88,83,3
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,1,Match-a-Mole,minigame,Reflex;Attention,300,108,94,5
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,2,"Good Guy, Bad Guy",minigame,Memory,200,77,67,2
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,3,Feed The Fishes,minigame,Memory;Attention,90,35,35,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,4,Train of Thoughts,minigame,Reflex;Reasoning,200,62,62,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,6,Wordify,minigame,Learning,70,24,24,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,7,Find Me If You Can,minigame,Perception,275,83,83,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,11,Perception Match,minigame,Perception;Memory,250,80,80,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,13,Wordle,minigame,Learning;Reasoning,170,60,60,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,14,Word Bubble,minigame,Learning,200,61,61,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,19,Odd One Out,minigame,Reasoning,175,56,56,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,32,Level 3,level,Memory;Perception,85,31,31,1
cd35c371-0797-4e9c-8e4f-a32f7f8d8568,34,Level 5,level,Reasoning,190,67,67,1
d729b756-1f75-49ad-b6a9-9c3b53c6f070,4,Train of Thoughts,minigame,Reflex;Reasoning,200,119,119,1
d729b756-1f75-49ad-b6a9-9c3b53c6f070,15,Sequence Match,minigame,Memory,80,40,40,1
d729b756-1f75-49ad-b6a9-9c3b53c6f070,16,Verbal Memory,minigame,Memory,250,147,130,2
d729b756-1f75-49ad-b6a9-9c3b53c6f070,18,Stop The Clock,minigame,Reflex,800,499,441,10
d729b756-1f75-49ad-b6a9-9c3b53c6f070,30,Level 1,level,Reflex;Attention,95,55,53,2
d729b756-1f75-49ad-b6a9-9c3b53c6f070,31,Level 2,level,Memory;Attention,100,56,56,1
d729b756-1f75-49ad-b6a9-9c3b53c6f070,34,Level 5,level,Reasoning,190,112,95,2
fc001865-08c0-43c1-ac15-a62bd7a75886,0,Cipher Rush,minigame,Attention;Reflex,250,119,119,1
fc001865-08c0-43c1-ac15-a62bd7a75886,2,"Good Guy, Bad Guy",minigame,Memory,200,71,71,1
fc001865-08c0-43c1-ac15-a62bd7a75886,4,Train of Thoughts,minigame,Reflex;Reasoning,200,81,81,1
fc001865-08c0-43c1-ac15-a62bd7a75886,11,Perception Match,minigame,Perception;Memory,250,99,99,1
fc001865-08c0-43c1-ac15-a62bd7a75886,15,Sequence Match,minigame,Memory,80,40,40,1
fc001865-08c0-43c1-ac15-a62bd7a75886,17,Number Memory,minigame,Memory,125,61,61,1
fc001865-08c0-43c1-ac15-a62bd7a75886,32,Level 3,level,Memory;Perception,85,39,37,6
