player_id,game_id,game_title,game_type,cognitive_skills,max_score,raw_best_score,raw_average_score,play_count,normalized_best_score,normalized_average_score,best_score_percent,average_score_percent
a1d7a229-5477-4381-9e7d-b9b6fe1602af,30,Level 1,level,Reflex;Attention,95,93,95,11,0.9789,1.0,97.89,100.0
a5046361-afc3-490f-be67-9b54ec7a6b99,0,Cipher Rush,minigame,Attention;Reflex,250,239,239,1,0.956,0.956,95.6,95.6
a5046361-afc3-490f-be67-9b54ec7a6b99,1,Match-a-Mole,minigame,Reflex;Attention,300,223,125,3,0.7433,0.4167,74.33,41.67
a5046361-afc3-490f-be67-9b54ec7a6b99,3,Feed The Fishes,minigame,Memory;Attention,90,86,69,2,0.9556,0.7667,95.56,76.67
a5046361-afc3-490f-be67-9b54ec7a6b99,4,Train of Thoughts,minigame,Reflex;Reasoning,200,87,87,1,0.435,0.435,43.5,43.5
a5046361-afc3-490f-be67-9b54ec7a6b99,9,Precision Product,minigame,Reflex;Learning,225,152,152,1,0.6756,0.6756,67.56,67.56
a5046361-afc3-490f-be67-9b54ec7a6b99,11,Perception Match,minigame,Perception;Memory,250,210,210,1,0.84,0.84,84.0,84.0
a5046361-afc3-490f-be67-9b54ec7a6b99,13,Wordle,minigame,Learning;Reasoning,170,123,123,1,0.7235,0.7235,72.35,72.35
a5046361-afc3-490f-be67-9b54ec7a6b99,16,Verbal Memory,minigame,Memory,250,173,173,1,0.692,0.692,69.2,69.2
a5046361-afc3-490f-be67-9b54ec7a6b99,32,Level 3,level,Memory;Perception,85,41,23,3,0.4824,0.2706,48.24,27.06
a79dbedd-6dee-4fda-91fd-62e9a056bd0a,6,Wordify,minigame,Learning,70,10,10,1,0.1429,0.1429,14.29,14.29
ae65995e-b222-4863-bc7e-d0913779581f,0,Cipher Rush,minigame,Attention;Reflex,250,120,0,7,0.48,0.0,48.0,0.0
ae65995e-b222-4863-bc7e-d0913779581f,1,Match-a-Mole,minigame,Reflex;Attention,300,250,168,4,0.8333,0.56,83.33,56.0
ae65995e-b222-4863-bc7e-d0913779581f,2,"Good Guy, Bad Guy",minigame,Memory,200,65,18,5,0.325,0.09,32.5,9.0
ae65995e-b222-4863-bc7e-d0913779581f,3,Feed The Fishes,minigame,Memory;Attention,90,30,6,5,0.3333,0.0667,33.33,6.67
ae65995e-b222-4863-bc7e-d0913779581f,4,Train of Thoughts,minigame,Reflex;Reasoning,200,125,39,7,0.625,0.195,62.5,19.5
ae65995e-b222-4863-bc7e-d0913779581f,5,Match The Notes,minigame,Memory;Perception,200,40,13,3,0.2,0.065,20.0,6.5
ae65995e-b222-4863-bc7e-d0913779581f,6,Wordify,minigame,Learning,70,40,16,4,0.5714,0.2286,57.14,22.86
ae65995e-b222-4863-bc7e-d0913779581f,7,Find Me If You Can,minigame,Perception,275,35,4,9,0.1273,0.0145,12.73,1.45
ae65995e-b222-4863-bc7e-d0913779581f,8,Word Reveal,minigame,Attention;Memory,170,126,0,12,0.7412,0.0,74.12,0.0
ae65995e-b222-4863-bc7e-d0913779581f,10,Sequence Grid,minigame,Memory,100,30,6,13,0.3,0.06,30.0,6.0
ae65995e-b222-4863-bc7e-d0913779581f,13,Wordle,minigame,Learning;Reasoning,170,90,46,7,0.5294,0.2706,52.94,27.06
ae65995e-b222-4863-bc7e-d0913779581f,14,Word Bubble,minigame,Learning,200,36,18,2,0.18,0.09,18.0,9.0
ae65995e-b222-4863-bc7e-d0913779581f,30,Level 1,level,Reflex;Attention,95,0,81,20,0.0,0.8526,0.0,85.26
ae65995e-b222-4863-bc7e-d0913779581f,31,Level 2,level,Memory;Attention,100,100,100,1,1.0,1.0,100.0,100.0
ae65995e-b222-4863-bc7e-d0913779581f,32,Level 3,level,Memory;Perception,85,85,85,1,1.0,1.0,100.0,100.0
b27adbcf-bf13-48df-a57b-2547bee94d56,0,Cipher Rush,minigame,Attention;Reflex,250,119,119,1,0.476,0.476,47.6,47.6
b27adbcf-bf13-48df-a57b-2547bee94d56,3,Feed The Fishes,minigame,Memory;Attention,90,57,57,1,0.6333,0.6333,63.33,63.33
b27adbcf-bf13-48df-a57b-2547bee94d56,8,Word Reveal,minigame,Attention;Memory,170,95,95,1,0.5588,0.5588,55.88,55.88
b27adbcf-bf13-48df-a57b-2547bee94d56,11,Perception Match,minigame,Perception;Memory,250,228,228,1,0.912,0.912,91.2,91.2
b27adbcf-bf13-48df-a57b-2547bee94d56,12,"Faster, Please",minigame,Reflex,200,191,191,1,0.955,0.955,95.5,95.5
b27adbcf-bf13-48df-a57b-2547bee94d56,14,Word Bubble,minigame,Learning,200,153,153,1,0.765,0.765,76.5,76.5
b27adbcf-bf13-48df-a57b-2547bee94d56,31,Level 2,level,Memory;Attention,100,61,61,1,0.61,0.61,61.0,61.0
b27adbcf-bf13-48df-a57b-2547bee94d56,32,Level 3,level,Memory;Perception,85,83,83,1,0.9765,0.9765,97.65,97.65
c01d56ea-699a-4bae-be6e-a16bb4de85df,0,Cipher Rush,minigame,Attention;Reflex,250,97,97,1,0.388,0.388,38.8,38.8
c01d56ea-699a-4bae-be6e-a16bb4de85df,1,Match-a-Mole,minigame,Reflex;Attention,300,109,0,2,0.3633,0.0,36.33,0.0
c01d56ea-699a-4bae-be6e-a16bb4de85df,3,Feed The Fishes,minigame,Memory;Attention,90,23,0,5,0.2556,0.0,25.56,0.0
c01d56ea-699a-4bae-be6e-a16bb4de85df,5,Match The Notes,minigame,Memory;Perception,200,57,29,2,0.285,0.145,28.5,14.5
c01d56ea-699a-4bae-be6e-a16bb4de85df,7,Find Me If You Can,minigame,Perception,275,149,103,2,0.5418,0.3745,54.18,37.45
c01d56ea-699a-4bae-be6e-a16bb4de85df,8,Word Reveal,minigame,Attention;Memory,170,14,14,1,0.0824,0.0824,8.24,8.24
c01d56ea-699a-4bae-be6e-a16bb4de85df,9,Precision Product,minigame,Reflex;Learning,225,84,0,5,0.3733,0.0,37.33,0.0
c01d56ea-699a-4bae-be6e-a16bb4de85df,10,Sequence Grid,minigame,Memory,100,55,19,3,0.55,0.19,55.0,19.0
c01d56ea-699a-4bae-be6e-a16bb4de85df,11,Perception Match,minigame,Perception;Memory,250,79,79,1,0.316,0.316,31.6,31.6
c01d56ea-699a-4bae-be6e-a16bb4de85df,12,"Faster, Please",minigame,Reflex,200,110,31,10,0.55,0.155,55.0,15.5
c01d56ea-699a-4bae-be6e-a16bb4de85df,15,Sequence Match,minigame,Memory,80,36,2,12,0.45,0.025,45.0,2.5
c01d56ea-699a-4bae-be6e-a16bb4de85df,16,Verbal Memory,minigame,Memory,250,73,73,1,0.292,0.292,29.2,29.2
c01d56ea-699a-4bae-be6e-a16bb4de85df,18,Stop The Clock,minigame,Reflex,800,534,534,1,0.6675,0.6675,66.75,66.75
c01d56ea-699a-4bae-be6e-a16bb4de85df,31,Level 2,level,Memory;Attention,100,25,0,2,0.25,0.0,25.0,0.0
c01d56ea-699a-4bae-be6e-a16bb4de85df,32,Level 3,level,Memory;Perception,85,45,33,6,0.5294,0.3882,52.94,38.82
c01d56ea-699a-4bae-be6e-a16bb4de85df,34,Level 5,level,Reasoning,190,148,148,1,0.7789,0.7789,77.89,77.89
d034b895-4aaa-46b2-b96f-03c231f6cbe3,0,Cipher Rush,minigame,Attention;Reflex,250,158,158,1,0.632,0.632,63.2,63.2
d034b895-4aaa-46b2-b96f-03c231f6cbe3,1,Match-a-Mole,minigame,Reflex;Attention,300,96,0,5,0.32,0.0,32.0,0.0
d034b895-4aaa-46b2-b96f-03c231f6cbe3,4,Train of Thoughts,minigame,Reflex;Reasoning,200,152,152,1,0.76,0.76,76.0,76.0
d034b895-4aaa-46b2-b96f-03c231f6cbe3,5,Match The Notes,minigame,Memory;Perception,200,92,92,1,0.46,0.46,46.0,46.0
d034b895-4aaa-46b2-b96f-03c231f6cbe3,8,Word Reveal,minigame,Attention;Memory,170,118,49,2,0.6941,0.2882,69.41,28.82
d034b895-4aaa-46b2-b96f-03c231f6cbe3,9,Precision Product,minigame,Reflex;Learning,225,112,22,2,0.4978,0.0978,49.78,9.78
d034b895-4aaa-46b2-b96f-03c231f6cbe3,10,Sequence Grid,minigame,Memory,100,52,52,1,0.52,0.52,52.0,52.0
d034b895-4aaa-46b2-b96f-03c231f6cbe3,11,Perception Match,minigame,Perception;Memory,250,118,118,1,0.472,0.472,47.2,47.2
d034b895-4aaa-46b2-b96f-03c231f6cbe3,12,"Faster, Please",minigame,Reflex,200,115,115,1,0.575,0.575,57.5,57.5
d034b895-4aaa-46b2-b96f-03c231f6cbe3,13,Wordle,minigame,Learning;Reasoning,170,107,107,1,0.6294,0.6294,62.94,62.94
d034b895-4aaa-46b2-b96f-03c231f6cbe3,14,Word Bubble,minigame,Learning,200,105,105,1,0.525,0.525,52.5,52.5
d034b895-4aaa-46b2-b96f-03c231f6cbe3,16,Verbal Memory,minigame,Memory,250,98,98,1,0.392,0.392,39.2,39.2
d034b895-4aaa-46b2-b96f-03c231f6cbe3,17,Number Memory,minigame,Memory,125,48,16,6,0.384,0.128,38.4,12.8
d034b895-4aaa-46b2-b96f-03c231f6cbe3,19,Odd One Out,minigame,Reasoning,175,89,89,1,0.5086,0.5086,50.86,50.86
d034b895-4aaa-46b2-b96f-03c231f6cbe3,30,Level 1,level,Reflex;Attention,95,44,44,1,0.4632,0.4632,46.32,46.32
d034b895-4aaa-46b2-b96f-03c231f6cbe3,31,Level 2,level,Memory;Attention,100,41,41,1,0.41,0.41,41.0,41.0
d034b895-4aaa-46b2-b96f-03c231f6cbe3,33,Level 4,level,Reasoning;Reflex,120,80,32,2,0.6667,0.2667,66.67,26.67
d40e559d-a0ee-4067-83a7-bb136d129332,1,Match-a-Mole,minigame,Reflex;Attention,300,177,154,4,0.59,0.5133,59.0,51.33
d40e559d-a0ee-4067-83a7-bb136d129332,4,Train of Thoughts,minigame,Reflex;Reasoning,200,62,62,1,0.31,0.31,31.0,31.0
d40e559d-a0ee-4067-83a7-bb136d129332,5,Match The Notes,minigame,Memory;Perception,200,79,63,2,0.395,0.315,39.5,31.5
d40e559d-a0ee-4067-83a7-bb136d129332,9,Precision Product,minigame,Reflex;Learning,225,108,88,4,0.48,0.3911,48.0,39.11
d40e559d-a0ee-4067-83a7-bb136d129332,11,Perception Match,minigame,Perception;Memory,250,142,142,1,0.568,0.568,56.8,56.8
d40e559d-a0ee-4067-83a7-bb136d129332,13,Wordle,minigame,Learning;Reasoning,170,46,33,5,0.2706,0.1941,27.06,19.41
d40e559d-a0ee-4067-83a7-bb136d129332,17,Number Memory,minigame,Memory,125,19,19,1,0.152,0.152,15.2,15.2
d40e559d-a0ee-4067-83a7-bb136d129332,18,Stop The Clock,minigame,Reflex,800,240,176,4,0.3,0.22,30.0,22.0
d40e559d-a0ee-4067-83a7-bb136d129332,19,Odd One Out,minigame,Reasoning,175,37,37,1,0.2114,0.2114,21.14,21.14
d40e559d-a0ee-4067-83a7-bb136d129332,33,Level 4,level,Reasoning;Reflex,120,23,23,1,0.1917,0.1917,19.17,19.17
d40e559d-a0ee-4067-83a7-bb136d129332,34,Level 5,level,Reasoning,190,102,102,1,0.5368,0.5368,53.68,53.68
d8ce16a0-7f3b-484a-8da7-4f6b029e5030 (1),6,Wordify,minigame,Learning,70,0,0,1,0.0,0.0,0.0,0.0
d8ce16a0-7f3b-484a-8da7-4f6b029e5030 (1),8,Word Reveal,minigame,Attention;Memory,170,113,113,1,0.6647,0.6647,66.47,66.47
d8ce16a0-7f3b-484a-8da7-4f6b029e5030 (1),13,Wordle,minigame,Learning;Reasoning,170,35,35,1,0.2059,0.2059,20.59,20.59
d8ce16a0-7f3b-484a-8da7-4f6b029e5030 (1),30,Level 1,level,Reflex;Attention,95,95,95,1,1.0,1.0,100.0,100.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,0,Cipher Rush,minigame,Attention;Reflex,250,245,245,1,0.98,0.98,98.0,98.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,1,Match-a-Mole,minigame,Reflex;Attention,300,209,209,1,0.6967,0.6967,69.67,69.67
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,2,"Good Guy, Bad Guy",minigame,Memory,200,190,190,1,0.95,0.95,95.0,95.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,3,Feed The Fishes,minigame,Memory;Attention,90,80,72,6,0.8889,0.8,88.89,80.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,4,Train of Thoughts,minigame,Reflex;Reasoning,200,196,196,1,0.98,0.98,98.0,98.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,7,Find Me If You Can,minigame,Perception,275,257,257,1,0.9345,0.9345,93.45,93.45
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,8,Word Reveal,minigame,Attention;Memory,170,121,73,2,0.7118,0.4294,71.18,42.94
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,9,Precision Product,minigame,Reflex;Learning,225,209,209,1,0.9289,0.9289,92.89,92.89
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,10,Sequence Grid,minigame,Memory,100,82,82,1,0.82,0.82,82.0,82.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,11,Perception Match,minigame,Perception;Memory,250,209,209,1,0.836,0.836,83.6,83.6
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,12,"Faster, Please",minigame,Reflex,200,149,149,1,0.745,0.745,74.5,74.5
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,13,Wordle,minigame,Learning;Reasoning,170,167,152,2,0.9824,0.8941,98.24,89.41
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,14,Word Bubble,minigame,Learning,200,110,110,1,0.55,0.55,55.0,55.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,15,Sequence Match,minigame,Memory,80,78,78,1,0.975,0.975,97.5,97.5
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,17,Number Memory,minigame,Memory,125,69,35,3,0.552,0.28,55.2,28.0
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,30,Level 1,level,Reflex;Attention,95,93,93,1,0.9789,0.9789,97.89,97.89
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,32,Level 3,level,Memory;Perception,85,71,45,4,0.8353,0.5294,83.53,52.94
dc3fe96e-9d8e-4e5d-af4a-a2fe853bdeaa,33,Level 4,level,Reasoning;Reflex,120,118,118,1,0.9833,0.9833,98.33,98.33
e56e9216-48a9-4020-8ed7-987898124413,1,Match-a-Mole,minigame,Reflex;Attention,300,119,107,4,0.3967,0.3567,39.67,35.67
e56e9216-48a9-4020-8ed7-987898124413,2,"Good Guy, Bad Guy",minigame,Memory,200,137,137,1,0.685,0.685,68.5,68.5
e56e9216-48a9-4020-8ed7-987898124413,5,Match The Notes,minigame,Memory;Perception,200,114,114,1,0.57,0.57,57.0,57.0
e56e9216-48a9-4020-8ed7-987898124413,6,Wordify,minigame,Learning,70,34,34,1,0.4857,0.4857,48.57,48.57
e56e9216-48a9-4020-8ed7-987898124413,7,Find Me If You Can,minigame,Perception,275,90,76,2,0.3273,0.2764,32.73,27.64
e56e9216-48a9-4020-8ed7-987898124413,8,Word Reveal,minigame,Attention;Memory,170,83,83,1,0.4882,0.4882,48.82,48.82
e56e9216-48a9-4020-8ed7-987898124413,9,Precision Product,minigame,Reflex;Learning,225,60,36,2,0.2667,0.16,26.67,16.0
e56e9216-48a9-4020-8ed7-987898124413,10,Sequence Grid,minigame,Memory,100,5,0,2,0.05,0.0,5.0,0.0
e56e9216-48a9-4020-8ed7-987898124413,11,Perception Match,minigame,Perception;Memory,250,111,94,2,0.444,0.376,44.4,37.6
e56e9216-48a9-4020-8ed7-987898124413,12,"Faster, Please",minigame,Reflex,200,63,63,1,0.315,0.315,31.5,31.5
e56e9216-48a9-4020-8ed7-987898124413,14,Word Bubble,minigame,Learning,200,56,39,2,0.28,0.195,28.0,19.5
e56e9216-48a9-4020-8ed7-987898124413,15,Sequence Match,minigame,Memory,80,30,22,2,0.375,0.275,37.5,27.5
e56e9216-48a9-4020-8ed7-987898124413,16,Verbal Memory,minigame,Memory,250,68,68,1,0.272,0.272,27.2,27.2
e56e9216-48a9-4020-8ed7-987898124413,30,Level 1,level,Reflex;Attention,95,45,42,2,0.4737,0.4421,47.37,44.21
e56e9216-48a9-4020-8ed7-987898124413,31,Level 2,level,Memory;Attention,100,71,71,1,0.71,0.71,71.0,71.0
e56e9216-48a9-4020-8ed7-987898124413,32,Level 3,level,Memory;Perception,85,25,25,1,0.2941,0.2941,29.41,29.41
e56e9216-48a9-4020-8ed7-987898124413,33,Level 4,level,Reasoning;Reflex,120,46,32,3,0.3833,0.2667,38.33,26.67
e56e9216-48a9-4020-8ed7-987898124413,34,Level 5,level,Reasoning,190,113,113,1,0.5947,0.5947,59.47,59.47
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,2,"Good Guy, Bad Guy",minigame,Memory,200,196,91,2,0.98,0.455,98.0,45.5
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,7,Find Me If You Can,minigame,Perception,275,259,170,2,0.9418,0.6182,94.18,61.82
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,8,Word Reveal,minigame,Attention;Memory,170,123,123,1,0.7235,0.7235,72.35,72.35
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,10,Sequence Grid,minigame,Memory,100,70,18,2,0.7,0.18,70.0,18.0
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,11,Perception Match,minigame,Perception;Memory,250,241,241,1,0.964,0.964,96.4,96.4
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,12,"Faster, Please",minigame,Reflex,200,162,162,1,0.81,0.81,81.0,81.0
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,15,Sequence Match,minigame,Memory,80,59,42,2,0.7375,0.525,73.75,52.5
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,16,Verbal Memory,minigame,Memory,250,222,122,4,0.888,0.488,88.8,48.8
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,17,Number Memory,minigame,Memory,125,122,122,1,0.976,0.976,97.6,97.6
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,18,Stop The Clock,minigame,Reflex,800,707,707,1,0.8838,0.8838,88.38,88.38
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,19,Odd One Out,minigame,Reasoning,175,162,71,2,0.9257,0.4057,92.57,40.57
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,30,Level 1,level,Reflex;Attention,95,90,90,1,0.9474,0.9474,94.74,94.74
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,31,Level 2,level,Memory;Attention,100,80,80,1,0.8,0.8,80.0,80.0
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,32,Level 3,level,Memory;Perception,85,83,56,2,0.9765,0.6588,97.65,65.88
ea6145ec-40c0-493d-b34b-4fb0ed7b74eb,34,Level 5,level,Reasoning,190,186,186,1,0.9789,0.9789,97.89,97.89
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,2,"Good Guy, Bad Guy",minigame,Memory,200,138,57,2,0.69,0.285,69.0,28.5
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,3,Feed The Fishes,minigame,Memory;Attention,90,88,69,2,0.9778,0.7667,97.78,76.67
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,5,Match The Notes,minigame,Memory;Perception,200,188,188,1,0.94,0.94,94.0,94.0
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,7,Find Me If You Can,minigame,Perception,275,196,56,2,0.7127,0.2036,71.27,20.36
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,8,Word Reveal,minigame,Attention;Memory,170,125,125,1,0.7353,0.7353,73.53,73.53
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,9,Precision Product,minigame,Reflex;Learning,225,172,172,1,0.7644,0.7644,76.44,76.44
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,10,Sequence Grid,minigame,Memory,100,82,54,4,0.82,0.54,82.0,54.0
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,11,Perception Match,minigame,Perception;Memory,250,245,245,1,0.98,0.98,98.0,98.0
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,12,"Faster, Please",minigame,Reflex,200,174,174,1,0.87,0.87,87.0,87.0
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,14,Word Bubble,minigame,Learning,200,129,129,1,0.645,0.645,64.5,64.5
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,15,Sequence Match,minigame,Memory,80,50,50,1,0.625,0.625,62.5,62.5
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,17,Number Memory,minigame,Memory,125,86,46,4,0.688,0.368,68.8,36.8
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,30,Level 1,level,Reflex;Attention,95,86,86,1,0.9053,0.9053,90.53,90.53
eb54cc3c-ba5c-4648-8bcd-3d6bf6e4c347,34,Level 5,level,Reasoning,190,138,138,1,0.7263,0.7263,72.63,72.63
ec543544-abb4-4c98-843c-6f85a18609bb (1),0,Cipher Rush,minigame,Attention;Reflex,250,175,175,1,0.7,0.7,70.0,70.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),1,Match-a-Mole,minigame,Reflex;Attention,300,290,290,1,0.9667,0.9667,96.67,96.67
ec543544-abb4-4c98-843c-6f85a18609bb (1),2,"Good Guy, Bad Guy",minigame,Memory,200,110,110,1,0.55,0.55,55.0,55.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),3,Feed The Fishes,minigame,Memory;Attention,90,90,80,3,1.0,0.8889,100.0,88.89
ec543544-abb4-4c98-843c-6f85a18609bb (1),4,Train of Thoughts,minigame,Reflex;Reasoning,200,155,155,1,0.775,0.775,77.5,77.5
ec543544-abb4-4c98-843c-6f85a18609bb (1),5,Match The Notes,minigame,Memory;Perception,200,70,70,1,0.35,0.35,35.0,35.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),6,Wordify,minigame,Learning,70,50,50,1,0.7143,0.7143,71.43,71.43
ec543544-abb4-4c98-843c-6f85a18609bb (1),7,Find Me If You Can,minigame,Perception,275,260,260,1,0.9455,0.9455,94.55,94.55
ec543544-abb4-4c98-843c-6f85a18609bb (1),9,Precision Product,minigame,Reflex;Learning,225,145,145,1,0.6444,0.6444,64.44,64.44
ec543544-abb4-4c98-843c-6f85a18609bb (1),10,Sequence Grid,minigame,Memory,100,50,35,2,0.5,0.35,50.0,35.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),11,Perception Match,minigame,Perception;Memory,250,135,105,3,0.54,0.42,54.0,42.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),13,Wordle,minigame,Learning;Reasoning,170,90,90,1,0.5294,0.5294,52.94,52.94
ec543544-abb4-4c98-843c-6f85a18609bb (1),15,Sequence Match,minigame,Memory,80,25,25,1,0.3125,0.3125,31.25,31.25
ec543544-abb4-4c98-843c-6f85a18609bb (1),16,Verbal Memory,minigame,Memory,250,250,250,1,1.0,1.0,100.0,100.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),17,Number Memory,minigame,Memory,125,85,85,1,0.68,0.68,68.0,68.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),18,Stop The Clock,minigame,Reflex,800,687,687,1,0.8588,0.8588,85.88,85.88
ec543544-abb4-4c98-843c-6f85a18609bb (1),19,Odd One Out,minigame,Reasoning,175,150,145,2,0.8571,0.8286,85.71,82.86
ec543544-abb4-4c98-843c-6f85a18609bb (1),30,Level 1,level,Reflex;Attention,95,95,95,1,1.0,1.0,100.0,100.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),31,Level 2,level,Memory;Attention,100,97,100,2,0.97,1.0,97.0,100.0
ec543544-abb4-4c98-843c-6f85a18609bb (1),32,Level 3,level,Memory;Perception,85,85,85,1,1.0,1.0,100.0,100.0
f1776c59-1b1b-4c6b-a90c-083ea5f15543,0,Cipher Rush,minigame,Attention;Reflex,250,101,101,1,0.404,0.404,40.4,40.4
f1776c59-1b1b-4c6b-a90c-083ea5f15543,1,Match-a-Mole,minigame,Reflex;Attention,300,176,32,2,0.5867,0.1067,58.67,10.67
f1776c59-1b1b-4c6b-a90c-083ea5f15543,2,"Good Guy, Bad Guy",minigame,Memory,200,54,0,4,0.27,0.0,27.0,0.0
f1776c59-1b1b-4c6b-a90c-083ea5f15543,6,Wordify,minigame,Learning,70,30,30,1,0.4286,0.4286,42.86,42.86
f1776c59-1b1b-4c6b-a90c-083ea5f15543,13,Wordle,minigame,Learning;Reasoning,170,62,21,2,0.3647,0.1235,36.47,12.35
f1776c59-1b1b-4c6b-a90c-083ea5f15543,17,Number Memory,minigame,Memory,125,61,61,1,0.488,0.488,48.8,48.8
f1776c59-1b1b-4c6b-a90c-083ea5f15543,18,Stop The Clock,minigame,Reflex,800,255,255,1,0.3188,0.3188,31.87,31.87
f1776c59-1b1b-4c6b-a90c-083ea5f15543,31,Level 2,level,Memory;Attention,100,48,48,1,0.48,0.48,48.0,48.0
f1776c59-1b1b-4c6b-a90c-083ea5f15543,33,Level 4,level,Reasoning;Reflex,120,75,75,1,0.625,0.625,62.5,62.5
f1776c59-1b1b-4c6b-a90c-083ea5f15543,34,Level 5,level,Reasoning,190,118,118,1,0.6211,0.6211,62.11,62.11
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,0,Cipher Rush,minigame,Attention;Reflex,250,12,0,2,0.048,0.0,4.8,0.0
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,1,Match-a-Mole,minigame,Reflex;Attention,300,212,212,1,0.7067,0.7067,70.67,70.67
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,2,"Good Guy, Bad Guy",minigame,Memory,200,158,158,1,0.79,0.79,79.0,79.0
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,3,Feed The Fishes,minigame,Memory;Attention,90,21,21,1,0.2333,0.2333,23.33,23.33
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,4,Train of Thoughts,minigame,Reflex;Reasoning,200,111,111,1,0.555,0.555,55.5,55.5
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,5,Match The Notes,minigame,Memory;Perception,200,71,71,1,0.355,0.355,35.5,35.5
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,6,Wordify,minigame,Learning,70,23,23,1,0.3286,0.3286,32.86,32.86
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,7,Find Me If You Can,minigame,Perception,275,76,76,1,0.2764,0.2764,27.64,27.64
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,8,Word Reveal,minigame,Attention;Memory,170,41,41,1,0.2412,0.2412,24.12,24.12
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,9,Precision Product,minigame,Reflex;Learning,225,46,46,1,0.2044,0.2044,20.44,20.44
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,10,Sequence Grid,minigame,Memory,100,52,46,2,0.52,0.46,52.0,46.0
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,11,Perception Match,minigame,Perception;Memory,250,30,21,2,0.12,0.084,12.0,8.4
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,12,"Faster, Please",minigame,Reflex,200,118,106,3,0.59,0.53,59.0,53.0
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,14,Word Bubble,minigame,Learning,200,35,25,5,0.175,0.125,17.5,12.5
f64c9b14-26b8-4bd2-a61e-e0bf471a60d1,15,Sequence Match,minigame,Memory,80,41,41,1,0.5125,0.5125,51.25,51.25
